case_id,event_position,name,timestamp,org:group,org:resource,resource country,anomaly,isAnomaly
1-678626550,0,Accepted+Assigned,22:52.0,Org line G4,Samira,Sweden,Normal,0
1-679235759,0,Accepted+In Progress,01:43.0,Org line G3,Ewa,POLAND,Normal,0
1-679235759,1,Completed+Closed,05:54.0,Org line G3,Ewa,POLAND,Normal,0
1-675150191,2,Accepted+In Progress,15:34.0,Org line A2,Krzysztof,POLAND,Normal,0
1-637089310,4,Accepted+In Progress,15:37.0,Org line A2,Timothy,United Kingdom,Insert,1
1-637089310,5,Completed+Closed,16:32.0,Org line A2,Timothy,United Kingdom,Insert,1
1-661706786,1,Accepted+Wait,15:37.0,Org line A2,Saki,Sweden,Normal,0
1-657063150,2,Accepted+Assigned,59:31.0,Org line C,Anup,INDIA,Normal,0
1-681864502,0,Accepted+In Progress,57:37.0,Org line G4,Samira,Sweden,Normal,0
1-681864502,1,Accepted+Assigned,01:05.0,Org line G4,Samira,Sweden,Normal,0
1-621311061,8,Completed+Closed,12:40.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-653314473,1,Accepted+In Progress,17:24.0,Org line C,Kymaria,USA,Normal,0
1-623873811,4,Completed+Closed,02:19.0,Org line C,Kymaria,USA,Late,1
1-669119156,0,Queued+Awaiting Assignment,44:35.0,Org line C,Robert,USA,Normal,0
1-683298971,0,Accepted+In Progress,54:27.0,Org line A2,Piotr,POLAND,Normal,0
1-683298971,1,Accepted+Assigned,01:46.0,Org line A2,Piotr,POLAND,Normal,0
1-580464971,4,Accepted+In Progress,41:00.0,Org line F,Marise,Sweden,Attribute,1
1-659618631,1,Completed+Closed,48:15.0,Org line G4,Bharath,Sweden,Normal,0
1-684108661,0,Accepted+In Progress,55:54.0,Org line G4,Flavio,Sweden,Attribute,1
1-514618724,2,Accepted+In Progress,22:27.0,Org line C,Mikael,Sweden,Normal,0
1-514618724,3,Completed+Closed,31:26.0,Org line C,Mikael,Sweden,Normal,0
1-613364032,0,Queued+Awaiting Assignment,11:30.0,Org line C,-,INDIA,Normal,0
1-660393401,1,Accepted+Wait,49:07.0,Org line V11,Martin,Sweden,Attribute,1
1-542940765,3,Accepted+In Progress,43:18.0,Org line A2,Fredrik,USA,Normal,0
1-542940765,4,Queued+Awaiting Assignment,44:28.0,Org line A2,Fredrik,USA,Normal,0
1-360464815,3,Completed+Closed,57:48.0,Org line A2,Panigrahy,Sweden,Normal,0
1-656868426,3,Completed+Closed,36:51.0,Org line V5,Nicolas,Sweden,Attribute,1
1-589962550,1,Completed+Closed,50:42.0,Org line A2,Stefan,Sweden,Normal,0
1-686557724,0,Accepted+In Progress,44:10.0,Org line G4,David,Sweden,Normal,0
1-686557724,1,Accepted+Assigned,58:47.0,Org line G4,David,Sweden,Normal,0
1-686581779,0,Accepted+In Progress,50:41.0,Org line A2,Laurens,Belgium,Normal,0
1-686642543,0,Queued+Awaiting Assignment,30:56.0,Org line G4,Joakim,Sweden,Normal,0
1-542940765,5,Accepted+In Progress,01:36.0,Org line A2,Fredrik,USA,Normal,0
1-542940765,6,Completed+Closed,08:59.0,Org line A2,Fredrik,USA,Normal,0
1-686642543,1,Accepted+In Progress,08:14.0,Org line G4,Rickard,Sweden,Normal,0
1-655536176,1,Completed+Closed,53:37.0,Org line C,Mats,Sweden,Normal,0
1-643556695,1,Completed+Closed,11:36.0,Org line C,Ramith,INDIA,Normal,0
1-686945977,0,Accepted+In Progress,22:17.0,Org line C,Jitender,Sweden,Normal,0
1-686945977,1,Accepted+Wait,26:55.0,Org line C,Jitender,Sweden,Normal,0
1-687587336,0,Accepted+In Progress,06:27.0,Org line C,Mats,Sweden,Normal,0
1-687830906,0,Accepted+In Progress,40:53.0,Org line C,Christer,Sweden,Normal,0
1-687830906,1,Completed+Closed,36:37.0,Org line C,Christer,Sweden,Normal,0
1-688380091,0,Accepted+In Progress,50:38.0,Org line A2,Britt,Sweden,Normal,0
1-378050311,5,Accepted+In Progress,12:23.0,Org line F,Stefan,Sweden,Normal,0
1-378050311,6,Completed+Closed,13:44.0,Org line F,Stefan,Sweden,Normal,0
1-657063150,3,Queued+Awaiting Assignment,08:24.0,Org line C,Peter,Belgium,Normal,0
1-688515611,0,Accepted+In Progress,08:27.0,Org line G4,David,Sweden,Normal,0
1-688564824,0,Accepted+In Progress,04:10.0,Org line C,Martin,Sweden,Normal,0
1-688564824,1,Accepted+In Progress,06:32.0,Org line C,Martin,Sweden,Normal,0
1-657063150,4,Accepted+In Progress,49:10.0,Org line C,Kåre,Sweden,Normal,0
1-688509388,0,Accepted+In Progress,04:57.0,Org line C,Peter,Sweden,Normal,0
1-659231191,1,Completed+Closed,31:19.0,Org line G4,Mattias,Sweden,Normal,0
1-522222222,1,Completed+Closed,31:45.0,Org line G4,Erik,Sweden,Normal,0
1-688280019,0,Queued+Awaiting Assignment,00:16.0,Org line A2,Britt,Sweden,Normal,0
1-689160381,0,Accepted+In Progress,27:52.0,Org line A2,Stefan,Sweden,Normal,0
1-660393401,2,Completed+Closed,49:20.0,Org line D,Thiago,Sweden,Attribute,1
1-688509388,1,Accepted+In Progress,53:17.0,Org line C,Peter,Sweden,Normal,0
1-689341321,0,Accepted+In Progress,33:31.0,Org line C,Christer,Sweden,Normal,0
1-688564824,2,Queued+Awaiting Assignment,36:18.0,Org line C,Martin,Sweden,Normal,0
1-594666837,1,Completed+Closed,00:13.0,Org line C,Jörgen,Sweden,Normal,0
1-689525975,0,Accepted+In Progress,30:43.0,Org line G4,Roland,Sweden,Normal,0
1-669119156,1,Accepted+In Progress,36:29.0,Org line C,Robert,USA,Normal,0
1-669119156,5,Accepted+Assigned,37:04.0,Org line C,Ramith,INDIA,Rework,1
1-669119156,2,Accepted+Assigned,37:04.0,Org line C,Ramith,INDIA,Normal,0
1-669119156,3,Accepted+Assigned,08:07.0,Org line C,Hineesh,INDIA,Normal,0
1-669119156,6,Accepted+Assigned,08:07.0,Org line C,Hineesh,INDIA,Rework,1
1-670754761,2,Queued+Awaiting Assignment,17:05.0,Org line C,Robert,USA,Normal,0
1-689525975,1,Accepted+Wait,05:04.0,Org line G4,Roland,Sweden,Normal,0
1-689469104,2,Queued+Awaiting Assignment,05:53.0,Org line B,Srinivasan,INDIA,Late,1
1-689469104,3,Queued+Awaiting Assignment,11:21.0,Org line C,Leif,Sweden,Late,1
1-688564824,3,Accepted+Assigned,24:30.0,Org line C,Pascal,Sweden,Normal,0
1-690327801,0,Accepted+In Progress,16:36.0,Org line A2,Maria,Sweden,Normal,0
1-690327837,0,Accepted+In Progress,23:42.0,Org line A2,Maria,Sweden,Normal,0
1-636102195,3,Accepted+Assigned,04:23.0,Org line C,Hineesh,INDIA,Normal,0
1-594472343,2,Accepted+In Progress,03:00.0,Org line A2,Urban,Sweden,Normal,0
1-594472343,3,Completed+Closed,03:01.0,Org line A2,Urban,Sweden,Normal,0
1-479002951,2,Completed+Closed,27:21.0,Org line G4,Per,Sweden,Normal,0
1-664579051,1,Completed+Closed,32:49.0,Org line G4,Katarina,Sweden,Normal,0
1-430880486,2,Completed+Closed,38:04.0,Org line G4,Katarina,Sweden,Normal,0
1-578612990,5,Completed+Closed,57:57.0,Org line C,Jörgen,Sweden,Normal,0
1-439833168,2,Completed+Closed,27:57.0,Org line G4,Per,Sweden,Normal,0
1-404084309,2,Accepted+Wait,32:37.0,Org line G4,Per,Sweden,Normal,0
1-404084309,3,Completed+Closed,32:38.0,Org line G4,Per,Sweden,Normal,0
1-690458151,0,Accepted+In Progress,26:17.0,Org line C,Christer,Sweden,Normal,0
1-367921041,4,Accepted+In Progress,54:59.0,Org line B,Aneesh V,INDIA,SkipSequence,1
1-367921041,5,Completed+Closed,56:23.0,Org line B,Aneesh V,INDIA,SkipSequence,1
1-404736991,6,Accepted+In Progress,04:06.0,Org line B,Rijin,INDIA,Normal,0
1-404736991,7,Completed+Closed,07:28.0,Org line B,Rijin,INDIA,Normal,0
1-689469104,0,Queued+Awaiting Assignment,32:26.0,Org line B,Srinivasan,INDIA,Late,1
1-690762471,0,Queued+Awaiting Assignment,01:23.0,Org line C,Ryouhei,Japan,Normal,0
1-690762471,1,Queued+Awaiting Assignment,03:24.0,Org line C,Ryouhei,Japan,Normal,0
1-689469104,1,Accepted+In Progress,27:48.0,Org line B,Aneesh V,INDIA,Late,1
1-663851111,1,Completed+Closed,40:26.0,Org line C,Leif,Sweden,Normal,0
1-690931471,0,Accepted+In Progress,10:13.0,Org line C,John,Sweden,Normal,0
1-690327801,1,Completed+Closed,17:13.0,Org line A2,Maria,Sweden,Normal,0
1-684108661,1,Completed+Closed,02:45.0,Org line G4,Bharath,Sweden,Attribute,1
1-691031201,0,Accepted+In Progress,18:31.0,Org line G4,Bharath,Sweden,Normal,0
1-691031201,1,Completed+Closed,18:58.0,Org line G4,Bharath,Sweden,Normal,0
1-691093464,0,Completed+Closed,32:06.0,Org line G4,Ing-Marie,Sweden,SkipSequence,1
1-691146566,0,Accepted+In Progress,45:27.0,Org line A2,Dusan,Sweden,Normal,0
1-691786096,0,Accepted+In Progress,32:14.0,Org line C,Robert,USA,Normal,0
1-691786096,1,Queued+Awaiting Assignment,32:44.0,Org line C,Robert,USA,Normal,0
1-535439201,2,Completed+Closed,16:48.0,Org line C,Lars,Sweden,Normal,0
1-691832225,0,Accepted+In Progress,41:45.0,Org line C,Jonas,Sweden,Normal,0
1-622295317,1,Accepted+Wait,22:18.0,Org line A2,Frederic,France,Normal,0
1-690931471,1,Queued+Awaiting Assignment,10:31.0,Org line C,John,Sweden,Normal,0
1-690327837,1,Completed+Closed,30:31.0,Org line A2,Maria,Sweden,Normal,0
1-690327837,2,Accepted+In Progress,30:34.0,Org line A2,Maria,Sweden,Normal,0
1-690327837,3,Completed+Closed,30:40.0,Org line A2,Maria,Sweden,Normal,0
1-690931471,2,Accepted+In Progress,50:24.0,Org line C,John,Sweden,Normal,0
1-564738994,3,Completed+Closed,50:51.0,Org line B,Murali,INDIA,Normal,0
1-688509388,2,Completed+Closed,36:37.0,Org line C,Peter,Sweden,Normal,0
1-688280019,1,Accepted+In Progress,35:59.0,Org line A2,Britt,Sweden,Normal,0
1-688280019,2,Accepted+Wait,36:52.0,Org line A2,Britt,Sweden,Normal,0
1-690931471,3,Completed+Closed,26:08.0,Org line C,John,Sweden,Normal,0
1-688725917,0,Queued+Awaiting Assignment,19:35.0,Org line C,Peter,Belgium,Normal,0
1-661231558,3,Completed+Closed,52:49.0,Org line C,Hineesh,INDIA,Rework,1
1-661231558,1,Completed+Closed,52:49.0,Org line C,Hineesh,INDIA,Normal,0
1-693357728,0,Accepted+In Progress,28:53.0,Org line C,Jörgen,Sweden,Normal,0
1-693357728,2,Accepted+In Progress,28:53.0,Org line C,Jörgen,Sweden,Rework,1
1-669119156,4,Completed+Closed,29:45.0,Org line C,Hineesh,INDIA,Normal,0
1-669119156,7,Completed+Closed,29:45.0,Org line C,Hineesh,INDIA,Rework,1
1-636102195,4,Accepted+Wait,30:53.0,Org line C,Hineesh,INDIA,Normal,0
1-686581779,1,Completed+Closed,12:49.0,Org line A2,Laurens,Belgium,Normal,0
1-693895885,0,Accepted+In Progress,08:23.0,Org line G4,David,Sweden,Normal,0
1-675685459,0,Queued+Awaiting Assignment,22:21.0,Org line C,Robert,USA,Normal,0
1-675797761,0,Queued+Awaiting Assignment,24:27.0,Org line C,Robert,USA,Normal,0
1-694222066,0,Accepted+In Progress,35:03.0,Org line B,Ganesh,INDIA,Normal,0
1-694222066,1,Random activity 4,39:18.3,Random_12,Random_12,Random_12,Insert,1
1-694222066,2,Queued+Awaiting Assignment,43:10.0,Org line B,Ganesh,INDIA,Insert,1
1-688515611,1,Accepted+Assigned,48:46.0,Org line G4,David,Sweden,Normal,0
1-693895885,1,Accepted+Assigned,06:13.0,Org line G4,David,Sweden,Normal,0
1-686642441,0,Accepted+Assigned,06:58.0,Org line G4,David,Sweden,Normal,0
1-617356985,4,Queued+Awaiting Assignment,54:59.0,Org line C,Robert,USA,Normal,0
1-631117870,4,Queued+Awaiting Assignment,19:55.0,Org line C,Robert,USA,Normal,0
1-672506739,2,Queued+Awaiting Assignment,20:54.0,Org line C,Robert,USA,Normal,0
1-694385837,0,Accepted+In Progress,15:19.0,Org line C,Hineesh,INDIA,Normal,0
1-694420679,0,Accepted+In Progress,24:22.0,Org line A2,Kristina,Sweden,Normal,0
1-694794065,0,Random activity 3,24:42.0,Random_13,Random_13,Random_13,Insert,1
1-694794065,1,Accepted+In Progress,24:42.0,Org line G4,Roland,Sweden,Insert,1
1-694794065,2,Accepted+Assigned,26:18.0,Org line G4,Roland,Sweden,Insert,1
1-694808152,0,Accepted+In Progress,58:51.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-694794065,3,Random activity 1,46:57.7,Random_14,Random_14,Random_14,Insert,1
1-694794065,4,Accepted+In Progress,37:47.0,Org line G4,Roland,Sweden,Insert,1
1-660268091,0,Queued+Awaiting Assignment,51:56.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-694899814,0,Queued+Awaiting Assignment,17:46.0,Org line A2,Tomas,Sweden,Normal,0
1-694385837,1,Completed+Closed,57:30.0,Org line C,Hineesh,INDIA,Normal,0
1-695486321,0,Accepted+In Progress,17:58.0,Org line C,Rakesh,Sweden,Normal,0
1-691093464,1,Accepted+In Progress,05:39.0,Org line G4,Ing-Marie,Sweden,SkipSequence,1
1-691093464,2,Queued+Awaiting Assignment,14:47.0,Org line G4,Ing-Marie,Sweden,SkipSequence,1
1-695486321,1,Queued+Awaiting Assignment,27:40.0,Org line C,Rakesh,Sweden,Normal,0
1-695801720,0,Accepted+In Progress,15:03.0,Org line G3,Ewa,POLAND,Normal,0
1-695801720,1,Completed+Closed,16:23.0,Org line G3,Ewa,POLAND,Normal,0
1-695946177,0,Accepted+In Progress,09:09.0,Org line A2,Agneta,Sweden,Normal,0
1-696057890,0,Accepted+In Progress,47:22.0,Org line C,Steve,Belgium,Normal,0
1-693595201,0,Queued+Awaiting Assignment,29:46.0,Org line C,Praveen,Sweden,Normal,0
1-637893062,2,Accepted+In Progress,22:26.0,Org line G4,Samira,Sweden,Normal,0
1-637893062,3,Completed+Closed,22:39.0,Org line G4,Samira,Sweden,Normal,0
1-675685459,1,Accepted+In Progress,20:37.0,Org line C,Vaibhav,Sweden,Normal,0
1-675685459,2,Completed+Closed,20:52.0,Org line C,Vaibhav,Sweden,Normal,0
1-631117870,5,Accepted+In Progress,24:36.0,Org line C,Vaibhav,Sweden,Normal,0
1-672506739,3,Accepted+In Progress,32:08.0,Org line C,Vaibhav,Sweden,Normal,0
1-696680265,0,Accepted+In Progress,04:03.0,Org line C,Robert,USA,Normal,0
1-696680265,1,Queued+Awaiting Assignment,05:43.0,Org line C,Robert,USA,Normal,0
1-591627183,3,Completed+Closed,34:52.0,Org line B,Rijin,INDIA,Late,1
1-660949435,2,Completed+Closed,35:07.0,Org line G4,Roland,Sweden,Insert,1
1-691786096,2,Accepted+Assigned,38:55.0,Org line C,Jörgen,Sweden,Normal,0
1-691786096,3,Accepted+Assigned,53:26.0,Org line C,Jörgen,Sweden,Normal,0
1-622847448,1,Accepted+Assigned,23:34.0,Org line A2,Venkata,Sweden,Normal,0
1-513031774,1,Completed+Closed,47:40.0,Org line G4,Roland,Sweden,Normal,0
1-696839978,0,Accepted+In Progress,35:26.0,Org line C,Ryouhei,Japan,Normal,0
1-696839978,1,Accepted+Wait,37:53.0,Org line C,Ryouhei,Japan,Normal,0
1-697041731,0,Accepted+In Progress,07:43.0,Org line C,Hineesh,INDIA,Normal,0
1-695946177,1,Completed+Closed,23:55.0,Org line A2,Agneta,Sweden,Normal,0
1-657163590,2,Completed+Closed,08:32.0,Org line C,Amar,INDIA,Normal,0
1-697041731,1,Accepted+Wait,32:35.0,Org line C,Hineesh,INDIA,Normal,0
1-697041731,2,Completed+Closed,33:09.0,Org line C,Hineesh,INDIA,Normal,0
1-697366925,0,Accepted+In Progress,56:15.0,Org line G4,Samira,Sweden,Normal,0
1-606971198,0,Accepted+In Progress,25:28.0,Org line C,Jari,Sweden,Normal,0
1-652270498,2,Completed+Closed,26:04.0,Org line A2,David,USA,Insert,1
1-660873096,1,Completed+Closed,44:52.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-696835891,0,Queued+Awaiting Assignment,07:01.0,Org line C,Mohsin,INDIA,Normal,0
1-688280019,3,Accepted+In Progress,31:28.0,Org line A2,Britt,Sweden,Normal,0
1-688280019,4,Completed+Closed,33:47.0,Org line A2,Britt,Sweden,Normal,0
1-473084325,6,Completed+Closed,52:06.0,Org line A2,Britt,Sweden,Normal,0
1-696835891,1,Accepted+In Progress,13:40.0,Org line C,Mohsin,INDIA,Normal,0
1-696835891,2,Completed+Closed,35:14.0,Org line C,Mohsin,INDIA,Normal,0
1-697458590,0,Accepted+In Progress,00:26.0,Org line C,Praveen,Sweden,Normal,0
1-697458590,1,Queued+Awaiting Assignment,20:07.0,Org line C,Praveen,Sweden,Normal,0
1-697458590,2,Accepted+Assigned,52:11.0,Org line C,Rohit,Sweden,Normal,0
1-697578650,0,Accepted+In Progress,04:35.0,Org line A2,Maria,Sweden,Normal,0
1-650135511,1,Completed+Closed,34:37.0,Org line F,Marc,Belgium,Normal,0
1-697811404,0,Accepted+In Progress,15:22.0,Org line A2,Agneta,Sweden,Normal,0
1-697811404,1,Queued+Awaiting Assignment,34:49.0,Org line A2,Agneta,Sweden,Normal,0
1-660268091,1,Accepted+In Progress,38:48.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-660268091,2,Completed+Closed,39:42.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-686945977,2,Accepted+Wait,42:39.0,Org line C,Jitender,Sweden,Normal,0
1-697458590,3,Queued+Awaiting Assignment,43:32.0,Org line C,Martin,Sweden,Normal,0
1-660268091,3,Accepted+In Progress,01:24.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-660268091,4,Completed+Closed,05:26.0,Org line C,Rajesh Kumar,INDIA,Normal,0
1-698044001,0,Accepted+In Progress,13:24.0,Org line C,Martin,Sweden,Normal,0
1-698044001,1,Queued+Awaiting Assignment,17:08.0,Org line C,Martin,Sweden,Normal,0
1-697458590,4,Accepted+Assigned,41:16.0,Org line C,Lennart,Sweden,Normal,0
1-698044001,2,Accepted+Assigned,51:42.0,Org line C,Martin,Sweden,Normal,0
1-698077265,0,Accepted+In Progress,34:01.0,Org line G3,Ewa,POLAND,Normal,0
1-698077265,1,Completed+Closed,37:07.0,Org line G3,Ewa,POLAND,Normal,0
1-698216063,0,Accepted+In Progress,32:20.0,Org line C,Gitt,Sweden,Normal,0
1-698216063,1,Queued+Awaiting Assignment,34:29.0,Org line C,Gitt,Sweden,Normal,0
1-698346154,0,Accepted+In Progress,49:14.0,Org line C,Mohsin,INDIA,Normal,0
1-698346154,1,Accepted+Wait,53:10.0,Org line C,Mohsin,INDIA,Normal,0
1-697578650,1,Completed+Closed,45:58.0,Org line A2,Maria,Sweden,Normal,0
1-697458590,5,Accepted+In Progress,22:28.0,Org line C,Lennart,Sweden,Normal,0
1-697458590,6,Accepted+Assigned,48:25.0,Org line C,Steve,Sweden,Normal,0
1-697458590,7,Accepted+Wait,49:45.0,Org line C,Steve,Sweden,Normal,0
1-698346154,2,Completed+Closed,56:17.0,Org line C,Mohsin,INDIA,Normal,0
1-698524631,0,Accepted+In Progress,27:31.0,Org line C,Kymaria,USA,Normal,0
1-696680265,2,Queued+Awaiting Assignment,34:44.0,Org line C,Robert,USA,Normal,0
1-698842669,0,Accepted+In Progress,12:51.0,Org line C,Amar,INDIA,Normal,0
1-698842669,1,Accepted+In Progress,14:01.0,Org line C,Amar,INDIA,Normal,0
1-698842669,2,Completed+Closed,14:24.0,Org line C,Amar,INDIA,Normal,0
1-698842669,3,Accepted+In Progress,14:54.0,Org line C,Amar,INDIA,Normal,0
1-696680265,3,Accepted+In Progress,43:04.0,Org line C,Hineesh,INDIA,Normal,0
1-696680265,4,Accepted+Wait,44:40.0,Org line C,Hineesh,INDIA,Normal,0
1-443175071,2,Completed+Closed,18:42.0,Org line G4,Katarina,Sweden,Normal,0
1-699010040,0,Accepted+In Progress,22:37.0,Org line C,Christer,Sweden,Normal,0
1-698998499,0,Accepted+In Progress,27:01.0,Org line C,Rakesh,Sweden,Normal,0
1-631117870,6,Completed+Closed,54:09.0,Org line C,Vaibhav,Sweden,Normal,0
1-699103215,0,Accepted+In Progress,15:44.0,Org line C,-,INDIA,Normal,0
1-699103215,1,Queued+Awaiting Assignment,17:15.0,Org line C,-,INDIA,Normal,0
1-699103215,2,Accepted+In Progress,38:10.0,Org line C,-,INDIA,Normal,0
1-650123293,3,Completed+Closed,37:49.0,Org line G4,Roland,Sweden,Normal,0
1-698998499,1,Queued+Awaiting Assignment,51:53.0,Org line C,Rakesh,Sweden,Normal,0
1-698998499,2,Queued+Awaiting Assignment,17:51.0,Org line C,Praveen,Sweden,Normal,0
1-698998499,3,Queued+Awaiting Assignment,24:06.0,Org line C,Martin,Sweden,Normal,0
1-698998499,4,Accepted+In Progress,35:50.0,Org line C,Martin,Sweden,Normal,0
1-700362905,0,Accepted+In Progress,06:24.0,Org line C,Mikael,Sweden,Normal,0
1-689469104,4,Completed+Closed,17:10.0,Org line B,Aneesh V,INDIA,Late,1
1-694794065,5,Completed+Closed,27:32.0,Org line G4,Roland,Sweden,Insert,1
1-688564824,4,Accepted+In Progress,05:34.0,Org line C,Pascal,Sweden,Normal,0
1-622295317,2,Completed+Closed,45:50.0,Org line A2,Frederic,France,Normal,0
1-694808152,1,Completed+Closed,54:52.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-701429911,0,Accepted+In Progress,02:26.0,Org line A2,Krzysztof,POLAND,Normal,0
1-701429911,1,Accepted+Assigned,05:55.0,Org line A2,Krzysztof,POLAND,Normal,0
1-595687232,0,Accepted+In Progress,49:00.0,Org line G4,Marco,Sweden,Normal,0
1-595687232,1,Completed+Closed,51:13.0,Org line G4,Marco,Sweden,Normal,0
1-566096602,1,Completed+Closed,52:02.0,Org line D,Wim,Belgium,Normal,0
1-575690736,3,Completed+Closed,52:42.0,Org line D,Wim,Belgium,Normal,0
1-596251950,2,Accepted+In Progress,52:39.0,Org line G4,Christer,Sweden,Normal,0
1-596251950,3,Completed+Closed,52:47.0,Org line G4,Christer,Sweden,Normal,0
1-390722958,0,Accepted+In Progress,53:11.0,Org line G4,Christer,Sweden,Late,1
1-390722958,3,Completed+Closed,54:08.0,Org line G4,Christer,Sweden,Late,1
1-682342767,0,Accepted+In Progress,46:14.0,Org line C,Kymaria,USA,Normal,0
1-682342767,1,Completed+Closed,52:53.0,Org line C,Kymaria,USA,Normal,0
1-653314473,2,Completed+Closed,15:21.0,Org line C,Kymaria,USA,Normal,0
1-700362905,1,Completed+Closed,21:13.0,Org line C,Mikael,Sweden,Normal,0
1-698524631,1,Completed+Closed,42:08.0,Org line C,Kymaria,USA,Normal,0
1-702304430,0,Random activity 1,57:30.0,Random_15,Random_15,Random_15,Insert,1
1-515461174,3,Completed+Closed,27:45.0,Org line G4,Roland,Sweden,Late,1
1-702304430,1,Accepted+In Progress,57:30.0,Org line C,Christer,Sweden,Insert,1
1-701429911,2,Accepted+In Progress,38:36.0,Org line A2,Krzysztof,POLAND,Normal,0
1-694385837,2,Accepted+In Progress,48:52.0,Org line C,Hineesh,INDIA,Normal,0
1-694385837,3,Completed+Closed,49:58.0,Org line C,Hineesh,INDIA,Normal,0
1-702482271,0,Queued+Awaiting Assignment,37:13.0,Org line C,Vesa,Sweden,Normal,0
1-624219528,1,Completed+Closed,36:54.0,Org line G4,Rickard,Sweden,Normal,0
1-659539868,1,Completed+Closed,15:36.0,Org line A2,Kristina,Sweden,Normal,0
1-703383433,0,Accepted+In Progress,03:01.0,Org line A2,Britt,Sweden,Normal,0
1-703399394,2,Accepted+In Progress,12:29.0,Org line C,John,Sweden,Early,1
1-703399394,0,Queued+Awaiting Assignment,18:11.0,Org line C,John,Sweden,Early,1
1-703540157,0,Accepted+In Progress,05:42.0,Org line C,-,INDIA,Normal,0
1-703540157,1,Queued+Awaiting Assignment,14:23.0,Org line C,-,INDIA,Normal,0
1-703540157,2,Queued+Awaiting Assignment,23:26.0,Org line B,Srinivasan,INDIA,Normal,0
1-669202942,1,Completed+Closed,15:40.0,Org line G4,Per,Sweden,Normal,0
1-691832225,1,Completed+Closed,20:47.0,Org line C,Jonas,Sweden,Normal,0
1-649887393,1,Completed+Closed,23:22.0,Org line G4,Per,Sweden,Normal,0
1-701429911,3,Accepted+Wait,23:39.0,Org line A2,Krzysztof,POLAND,Normal,0
