case_id,event_position,name,timestamp,day,user,anomaly,isAnomaly
7683,2,Activity Y,4/12/1970 6:00,Friday,Grayce,Normal,0
7596,3,Activity AD,4/12/1970 6:00,Monday,Shandi,Normal,0
2287,1,Activity AF,4/12/1970 6:00,Wednesday,Vickie,SkipSequence,1
5711,4,Activity O,4/12/1970 6:00,Friday,Junior,Normal,0
9646,0,Activity A,4/12/1970 6:00,Monday,Michaele,Normal,0
289,1,Activity N,4/12/1970 6:00,Monday,Rossie,Normal,0
6127,2,Activity Y,4/12/1970 7:00,Friday,Micheline,Normal,0
4558,0,Activity A,4/12/1970 7:00,Monday,Michaele,Normal,0
3292,5,Activity B,4/12/1970 7:00,Thursday,Alyce,Normal,0
5839,5,Activity O,4/12/1970 7:00,Tuesday,Hugo,Normal,0
1643,1,Activity N,4/12/1970 7:00,Monday,Shandi,Normal,0
5152,5,Activity O,4/12/1970 7:00,Thursday,Ling,Normal,0
7849,0,Activity A,4/12/1970 7:00,Monday,Michaele,Normal,0
5885,3,Activity V,4/12/1970 7:00,Tuesday,Anna,Normal,0
8570,3,Activity AF,4/12/1970 7:00,Wednesday,Vickie,Normal,0
3022,3,Activity D,4/12/1970 7:00,Friday,Frances,Normal,0
391,5,Activity B,4/12/1970 7:00,Thursday,Sherlene,Normal,0
9000,0,Activity A,4/12/1970 8:00,Wednesday,Gema,Normal,0
7683,3,Activity AC,4/12/1970 8:00,Friday,Lisa,Normal,0
5711,5,Activity B,4/12/1970 8:00,Tuesday,Roseanne,Normal,0
289,2,Activity AE,4/12/1970 8:00,Monday,Keven,Normal,0
9646,1,Activity N,4/12/1970 8:00,Monday,Elisha,Normal,0
7596,4,Activity Z,4/12/1970 8:00,Tuesday,Johnny,Normal,0
4354,0,Activity A,4/12/1970 8:00,Wednesday,Gema,Normal,0
2287,2,Activity O,4/12/1970 8:00,Friday,Iluminada,SkipSequence,1
6127,3,Activity AB,4/12/1970 9:00,Monday,Issac,Normal,0
7849,1,Activity N,4/12/1970 9:00,Tuesday,Amanda,Normal,0
5152,6,Activity B,4/12/1970 9:00,Friday,Keven,Normal,0
4558,1,Activity N,4/12/1970 9:00,Monday,Shandi,Normal,0
3022,4,Activity B,4/12/1970 9:00,Wednesday,Keven,Normal,0
1643,2,Activity Y,4/12/1970 9:00,Friday,Pam,Normal,0
8570,4,Activity O,4/12/1970 9:00,Thursday,Iluminada,Normal,0
5839,6,Activity B,4/12/1970 9:00,Tuesday,Roseanne,Normal,0
5885,4,Activity S,4/12/1970 9:00,Friday,Wilton,Normal,0
9000,1,Activity C,4/12/1970 10:00,Thursday,Ronald,Normal,0
9646,2,Activity Y,4/12/1970 10:00,Thursday,Pam,Normal,0
7217,0,Activity A,4/12/1970 10:00,Wednesday,Gema,Normal,0
289,3,Activity AF,4/12/1970 10:00,Friday,Vickie,Normal,0
4354,1,Activity C,4/12/1970 10:00,Thursday,Vickie,Normal,0
2287,3,Activity B,4/12/1970 10:00,Friday,Roseanne,SkipSequence,1
7683,4,Activity Z,4/12/1970 10:00,Thursday,Elisha,Normal,0
7596,5,Activity O,4/12/1970 10:00,Thursday,Amanda,Normal,0
1643,3,Activity AA,4/12/1970 11:00,Thursday,Craig,Normal,0
2717,0,Activity A,4/12/1970 11:00,Monday,Michaele,Normal,0
1775,0,Activity A,4/12/1970 11:00,Monday,Michaele,Normal,0
8570,5,Activity B,4/12/1970 11:00,Monday,Hugo,Normal,0
7849,2,Activity AE,4/12/1970 11:00,Monday,Keven,Normal,0
5885,5,Activity O,4/12/1970 11:00,Thursday,Ronald,Normal,0
6127,4,Activity Z,4/12/1970 11:00,Friday,Ling,Normal,0
4558,2,Activity Y,4/12/1970 11:00,Monday,Alpha,Normal,0
4354,2,Activity L,4/12/1970 12:00,Monday,Craig,Normal,0
9520,0,Activity A,4/12/1970 12:00,Monday,Michaele,Normal,0
8177,0,Activity M,4/12/1970 12:00,Tuesday,Howard,SkipSequence,1
7683,5,Activity O,4/12/1970 12:00,Wednesday,Anna,Normal,0
289,4,Activity O,4/12/1970 12:00,Tuesday,Lannie,Normal,0
7596,6,Activity B,4/12/1970 12:00,Thursday,Alyce,Normal,0
7217,1,Activity C,4/12/1970 12:00,Tuesday,Junior,Normal,0
9646,3,Activity AA,4/12/1970 12:00,Monday,Craig,Normal,0
9000,2,Activity L,4/12/1970 12:00,Monday,Craig,Normal,0
5885,6,Activity B,4/12/1970 13:00,Thursday,Alyce,Normal,0
6127,5,Activity O,4/12/1970 13:00,Thursday,Sherell,Normal,0
1775,1,Activity N,4/12/1970 13:00,Monday,Della,Normal,0
1643,4,Activity Z,4/12/1970 13:00,Thursday,Jack,Normal,0
4558,3,Activity AA,4/12/1970 13:00,Thursday,Craig,Normal,0
7849,3,Activity AF,4/12/1970 13:00,Wednesday,Vickie,Normal,0
2717,1,Activity N,4/12/1970 13:00,Monday,Della,Normal,0
2837,0,Activity A,4/12/1970 13:00,Monday,Michaele,Normal,0
4354,3,Activity D,4/12/1970 14:00,Tuesday,Hoyt,Normal,0
7217,2,Activity K,4/12/1970 14:00,Monday,Emily,Normal,0
9646,4,Activity Z,4/12/1970 14:00,Thursday,Jack,Normal,0
9000,3,Activity D,4/12/1970 14:00,Monday,Frances,Normal,0
9520,1,Activity N,4/12/1970 14:00,Wednesday,Charles,Normal,0
8177,1,Activity D,4/12/1970 14:00,Monday,Frances,SkipSequence,1
289,5,Activity B,4/12/1970 14:00,Thursday,Sherlene,Normal,0
7683,6,Activity B,4/12/1970 14:00,Thursday,Alyce,Normal,0
4558,4,Activity Z,4/12/1970 15:00,Thursday,Jack,Normal,0
3993,0,Activity A,4/12/1970 15:00,Wednesday,Gema,Normal,0
2717,2,Activity AG,4/12/1970 15:00,Thursday,Jamika,Normal,0
6127,6,Activity B,4/12/1970 15:00,Friday,Craig,Normal,0
535,0,Activity A,4/12/1970 15:00,Wednesday,Gema,Normal,0
7849,4,Activity O,4/12/1970 15:00,Tuesday,Lannie,Normal,0
7477,0,Activity A,4/12/1970 15:00,Monday,Michaele,Normal,0
1775,2,Activity AG,4/12/1970 15:00,Tuesday,Alpha,Normal,0
1643,5,Activity O,4/12/1970 15:00,Friday,Junior,Normal,0
2837,1,Activity N,4/12/1970 15:00,Friday,Rossie,Normal,0
9646,5,Activity O,4/12/1970 16:00,Thursday,Craig,Normal,0
9000,4,Activity B,4/12/1970 16:00,Thursday,Keven,Normal,0
8177,2,Activity B,4/12/1970 16:00,Wednesday,Keven,SkipSequence,1
9520,2,Activity P,4/12/1970 16:00,Friday,Junior,Normal,0
4354,4,Activity B,4/12/1970 16:00,Tuesday,Roseanne,Normal,0
7217,3,Activity D,4/12/1970 16:00,Tuesday,Frances,Normal,0
7477,1,Activity N,4/12/1970 17:00,Friday,Rossie,Normal,0
2837,2,Activity AE,4/12/1970 17:00,Monday,Keven,Normal,0
6127,7,Activity Y,4/12/1970 17:00,Friday,Micheline,Rework,1
5945,0,Activity A,4/12/1970 17:00,Monday,Michaele,Normal,0
2717,3,Activity AH,4/12/1970 17:00,Friday,Donald,Normal,0
1775,3,Activity AH,4/12/1970 17:00,Wednesday,Donald,Normal,0
3993,1,Activity C,4/12/1970 17:00,Thursday,Ronald,Normal,0
4520,0,Activity A,4/12/1970 17:00,Wednesday,Gema,Normal,0
1643,6,Activity B,4/12/1970 17:00,Tuesday,Roseanne,Normal,0
535,1,Activity C,4/12/1970 17:00,Friday,Keven,Normal,0
7849,5,Activity B,4/12/1970 17:00,Thursday,Sherlene,Normal,0
7621,0,Activity C,4/12/1970 17:00,Thursday,Vickie,Late,1
4558,5,Activity O,4/12/1970 17:00,Friday,Junior,Normal,0
9520,3,Activity Q,4/12/1970 18:00,Tuesday,Clayton,Normal,0
9646,6,Activity B,4/12/1970 18:00,Thursday,Sherlene,Normal,0
3479,0,Activity A,4/12/1970 18:00,Wednesday,Gema,Normal,0
7217,4,Activity B,4/12/1970 18:00,Tuesday,Roseanne,Normal,0
1775,4,Activity O,4/12/1970 19:00,Tuesday,Craig,Normal,0
4558,6,Activity B,4/12/1970 19:00,Tuesday,Roseanne,Normal,0
4520,1,Activity C,4/12/1970 19:00,Tuesday,Junior,Normal,0
7621,1,Activity L,4/12/1970 19:00,Monday,Craig,Late,1
5945,1,Activity N,4/12/1970 19:00,Thursday,Shandi,Normal,0
3993,2,Activity L,4/12/1970 19:00,Monday,Craig,Normal,0
6127,8,Activity AB,4/12/1970 19:00,Monday,Issac,Rework,1
535,2,Activity K,4/12/1970 19:00,Monday,Emily,Normal,0
2717,4,Activity O,4/12/1970 19:00,Tuesday,Craig,Normal,0
2837,3,Activity AF,4/12/1970 19:00,Monday,Vickie,Normal,0
7477,2,Activity AE,4/12/1970 19:00,Monday,Issac,Normal,0
3479,1,Activity C,4/12/1970 20:00,Friday,Della,Normal,0
9520,4,Activity O,4/12/1970 20:00,Thursday,Jamika,Normal,0
6127,9,Activity Z,4/12/1970 21:00,Friday,Ling,Rework,1
2717,5,Activity B,4/12/1970 21:00,Monday,Hugo,Normal,0
4520,2,Activity K,4/12/1970 21:00,Monday,Emily,Normal,0
1775,5,Activity B,4/12/1970 21:00,Monday,Hugo,Normal,0
535,3,Activity D,4/12/1970 21:00,Thursday,Michaele,Normal,0
2837,4,Activity O,4/12/1970 21:00,Friday,Junior,Normal,0
9974,0,Activity A,4/12/1970 21:00,Wednesday,Michaele,Normal,0
7621,2,Activity D,4/12/1970 21:00,Monday,Steve,Late,1
5945,2,Activity AE,4/12/1970 21:00,Thursday,Issac,Normal,0
7477,3,Activity AF,4/12/1970 21:00,Wednesday,Vickie,Normal,0
3993,3,Activity D,4/12/1970 21:00,Thursday,Michaele,Normal,0
7527,0,Activity A,4/12/1970 22:00,Monday,Michaele,Normal,0
3479,2,Activity K,4/12/1970 22:00,Friday,Emily,Normal,0
9520,5,Activity B,4/12/1970 22:00,Thursday,Sherlene,Normal,0
4520,3,Activity D,4/12/1970 23:00,Tuesday,Hoyt,Normal,0
535,4,Activity B,4/12/1970 23:00,Tuesday,Roseanne,Normal,0
7621,3,Activity A,4/12/1970 23:00,Wednesday,Gema,Late,1
5945,3,Activity AF,4/12/1970 23:00,Friday,Vickie,Normal,0
2837,5,Activity B,4/12/1970 23:00,Wednesday,Anna,Normal,0
7477,4,Activity O,4/12/1970 23:00,Tuesday,Lannie,Normal,0
3993,4,Activity B,4/12/1970 23:00,Tuesday,Roseanne,Normal,0
9974,1,Activity N,4/12/1970 23:00,Monday,Rossie,Normal,0
7154,0,Activity A,4/13/1970 0:00,Monday,Michaele,Normal,0
7907,0,Activity A,4/13/1970 0:00,Wednesday,Gema,Normal,0
6601,0,Activity A,4/13/1970 0:00,Monday,Michaele,Normal,0
3479,3,Activity D,4/13/1970 0:00,Tuesday,Hoyt,Normal,0
7527,1,Activity N,4/13/1970 0:00,Thursday,Marilyn,Normal,0
7477,5,Activity B,4/13/1970 1:00,Thursday,Sherlene,Normal,0
5945,4,Activity O,4/13/1970 1:00,Friday,Iluminada,Normal,0
4520,4,Activity B,4/13/1970 1:00,Wednesday,Anna,Normal,0
9974,2,Activity AE,4/13/1970 1:00,Monday,Issac,Normal,0
7621,4,Activity B,4/13/1970 1:00,Friday,Roseanne,Late,1
733,0,Activity A,4/13/1970 1:00,Monday,Michaele,Normal,0
7907,1,Activity C,4/13/1970 2:00,Friday,Keven,Normal,0
6601,1,Activity N,4/13/1970 2:00,Monday,Michaele,Normal,0
7154,1,Activity N,4/13/1970 2:00,Monday,Rossie,Normal,0
3479,4,Activity B,4/13/1970 2:00,Tuesday,Roseanne,Normal,0
7527,2,Activity AE,4/13/1970 2:00,Monday,Keven,Normal,0
9974,3,Activity AF,4/13/1970 3:00,Wednesday,Vickie,Normal,0
6572,0,Activity A,4/13/1970 3:00,Monday,Michaele,Normal,0
5945,5,Activity B,4/13/1970 3:00,Monday,Jack,Normal,0
2822,0,Activity A,4/13/1970 3:00,Monday,Michaele,Normal,0
7378,0,Activity A,4/13/1970 3:00,Monday,Michaele,Normal,0
733,1,Activity N,4/13/1970 3:00,Monday,Elisha,Normal,0
1371,0,Activity A,4/13/1970 4:00,Monday,Michaele,Normal,0
7154,2,Activity AE,4/13/1970 4:00,Monday,Keven,Normal,0
6601,2,Activity R,4/13/1970 4:00,Tuesday,Sherlene,Normal,0
9515,0,Activity A,4/13/1970 4:00,Monday,Michaele,Normal,0
7527,3,Activity AF,4/13/1970 4:00,Wednesday,Vickie,Normal,0
7907,2,Activity K,4/13/1970 4:00,Tuesday,Emily,Normal,0
2822,1,Activity N,4/13/1970 5:00,Monday,Elisha,Normal,0
9974,4,Activity O,4/13/1970 5:00,Friday,Junior,Normal,0
948,0,Activity A,4/13/1970 5:00,Monday,Michaele,Normal,0
7378,1,Activity N,4/13/1970 5:00,Thursday,Doretta,Normal,0
1725,0,Activity A,4/13/1970 5:00,Wednesday,Gema,Normal,0
6572,1,Activity N,4/13/1970 5:00,Monday,Della,Normal,0
5635,0,Activity A,4/13/1970 5:00,Wednesday,Gema,Normal,0
733,2,Activity Y,4/13/1970 5:00,Thursday,Alpha,Normal,0
7527,4,Activity O,4/13/1970 6:00,Tuesday,Hannah,Normal,0
6601,3,Activity U,4/13/1970 6:00,Friday,Sonia,Normal,0
4850,0,Activity A,4/13/1970 6:00,Wednesday,Gema,Normal,0
7907,3,Activity D,4/13/1970 6:00,Monday,Steve,Normal,0
9515,1,Activity N,4/13/1970 6:00,Monday,Elisha,Normal,0
7154,3,Activity AF,4/13/1970 6:00,Wednesday,Vickie,Normal,0
1371,1,Activity N,4/13/1970 6:00,Monday,Della,Normal,0
9513,0,Activity A,4/13/1970 7:00,Wednesday,Gema,Normal,0
2822,2,Activity Y,4/13/1970 7:00,Friday,Grayce,Normal,0
733,3,Activity AA,4/13/1970 7:00,Thursday,Craig,Normal,0
6572,2,Activity AH,4/13/1970 7:00,Friday,Donald,Early,1
7378,2,Activity Z,4/13/1970 7:00,Thursday,Velda,SkipSequence,1
9974,5,Activity B,4/13/1970 7:00,Tuesday,Roseanne,Normal,0
1725,1,Activity C,4/13/1970 7:00,Tuesday,Sandra,Normal,0
5635,1,Activity C,4/13/1970 7:00,Thursday,Ronald,Normal,0
948,1,Activity N,4/13/1970 7:00,Tuesday,Amanda,Normal,0
1371,2,Activity P,4/13/1970 8:00,Friday,Junior,Normal,0
7600,0,Activity A,4/13/1970 8:00,Wednesday,Michaele,Normal,0
7907,4,Activity K,4/13/1970 8:00,Tuesday,Emily,Rework,1
7527,5,Activity B,4/13/1970 8:00,Tuesday,Roseanne,Normal,0
6601,4,Activity S,4/13/1970 8:00,Wednesday,Wilton,Normal,0
4850,1,Activity C,4/13/1970 8:00,Thursday,Ronald,Normal,0
6263,0,Activity A,4/13/1970 8:00,Wednesday,Michaele,Normal,0
9515,2,Activity Z,4/13/1970 8:00,Thursday,Elisha,Early,1
7154,4,Activity O,4/13/1970 8:00,Tuesday,Lannie,Normal,0
9957,0,Activity A,4/13/1970 8:00,Wednesday,Michaele,Normal,0
9513,1,Activity C,4/13/1970 9:00,Tuesday,Junior,Normal,0
6572,3,Activity AG,4/13/1970 9:00,Tuesday,Jamika,Early,1
9209,0,Activity A,4/13/1970 9:00,Monday,Michaele,Normal,0
2822,3,Activity AC,4/13/1970 9:00,Friday,Issac,Normal,0
733,4,Activity Z,4/13/1970 9:00,Thursday,Elisha,Normal,0
948,2,Activity AE,4/13/1970 9:00,Thursday,Issac,Normal,0
7378,3,Activity O,4/13/1970 9:00,Thursday,Amanda,SkipSequence,1
5635,2,Activity L,4/13/1970 9:00,Monday,Craig,Normal,0
3737,0,Activity A,4/13/1970 9:00,Monday,Michaele,Normal,0
4289,0,Activity A,4/13/1970 9:00,Wednesday,Gema,Normal,0
1725,2,Activity K,4/13/1970 9:00,Monday,Emily,Normal,0
6263,1,Activity N,4/13/1970 10:00,Monday,Shandi,Normal,0
4497,0,Activity A,4/13/1970 10:00,Monday,Michaele,Normal,0
7600,1,Activity N,4/13/1970 10:00,Wednesday,Charles,Normal,0
1371,3,Activity Q,4/13/1970 10:00,Friday,Carmella,Normal,0
9515,3,Activity Y,4/13/1970 10:00,Thursday,Pam,Early,1
4850,2,Activity L,4/13/1970 10:00,Monday,Craig,Normal,0
7907,5,Activity D,4/13/1970 10:00,Monday,Steve,Rework,1
7154,5,Activity B,4/13/1970 10:00,Thursday,Sherlene,Normal,0
6601,5,Activity O,4/13/1970 10:00,Tuesday,Hugo,Normal,0
9957,1,Activity N,4/13/1970 10:00,Monday,Elisha,Normal,0
4289,1,Activity C,4/13/1970 11:00,Thursday,Vickie,Normal,0
7378,4,Activity B,4/13/1970 11:00,Friday,Roseanne,SkipSequence,1
2822,4,Activity Z,4/13/1970 11:00,Monday,Jack,Normal,0
8706,0,Activity A,4/13/1970 11:00,Wednesday,Gema,Normal,0
948,3,Activity AF,4/13/1970 11:00,Wednesday,Vickie,Normal,0
3737,1,Activity N,4/13/1970 11:00,Thursday,Amanda,Normal,0
9209,1,Activity N,4/13/1970 11:00,Wednesday,Rossie,Normal,0
9513,2,Activity K,4/13/1970 11:00,Friday,Emily,Normal,0
5635,3,Activity D,4/13/1970 11:00,Thursday,Michaele,Normal,0
1725,3,Activity D,4/13/1970 11:00,Thursday,Frances,Normal,0
2701,0,Activity A,4/13/1970 11:00,Monday,Michaele,Normal,0
2794,0,Activity O,4/13/1970 11:00,Friday,Iluminada,Early,1
733,5,Activity O,4/13/1970 11:00,Friday,Iluminada,Normal,0
6572,4,Activity O,4/13/1970 11:00,Tuesday,James,Early,1
7907,6,Activity B,4/13/1970 12:00,Thursday,Sonia,Rework,1
4497,1,Activity N,4/13/1970 12:00,Monday,Della,Normal,0
9515,4,Activity AA,4/13/1970 12:00,Thursday,Craig,Early,1
7600,2,Activity P,4/13/1970 12:00,Friday,Junior,Normal,0
4850,3,Activity D,4/13/1970 12:00,Monday,Frances,Normal,0
1371,4,Activity O,4/13/1970 12:00,Friday,Iluminada,Normal,0
6263,2,Activity Y,4/13/1970 12:00,Monday,Pam,Normal,0
6601,6,Activity B,4/13/1970 12:00,Wednesday,Anna,Normal,0
9957,2,Activity Y,4/13/1970 12:00,Friday,Micheline,Normal,0
948,4,Activity O,4/13/1970 13:00,Friday,Junior,Normal,0
2822,5,Activity O,4/13/1970 13:00,Friday,Iluminada,Normal,0
6572,5,Activity B,4/13/1970 13:00,Thursday,Alyce,Early,1
733,6,Activity B,4/13/1970 13:00,Thursday,Alyce,Normal,0
7593,0,Activity A,4/13/1970 13:00,Monday,Michaele,Normal,0
2794,1,Activity A,4/13/1970 13:00,Wednesday,Michaele,Early,1
3737,2,Activity AE,4/13/1970 13:00,Monday,Issac,Normal,0
2701,1,Activity N,4/13/1970 13:00,Monday,Elisha,Normal,0
9513,3,Activity D,4/13/1970 13:00,Tuesday,Frances,Normal,0
4289,2,Activity L,4/13/1970 13:00,Monday,Craig,Normal,0
9209,2,Activity AE,4/13/1970 13:00,Monday,Keven,Normal,0
1725,4,Activity B,4/13/1970 13:00,Wednesday,Roy,Normal,0
5635,4,Activity B,4/13/1970 13:00,Tuesday,Roseanne,Normal,0
8706,1,Activity C,4/13/1970 13:00,Tuesday,Sandra,Normal,0
9515,5,Activity O,4/13/1970 14:00,Friday,Junior,Early,1
9957,3,Activity AB,4/13/1970 14:00,Monday,Issac,Normal,0
7600,3,Activity Q,4/13/1970 14:00,Friday,Rossie,Normal,0
4497,2,Activity AG,4/13/1970 14:00,Monday,Alpha,Normal,0
6263,3,Activity AA,4/13/1970 14:00,Thursday,Craig,Normal,0
4850,4,Activity B,4/13/1970 14:00,Wednesday,Keven,Normal,0
1371,5,Activity B,4/13/1970 14:00,Thursday,Alyce,Normal,0
2822,6,Activity B,4/13/1970 15:00,Friday,Roseanne,Normal,0
4289,3,Activity D,4/13/1970 15:00,Tuesday,Hoyt,Normal,0
3737,3,Activity AF,4/13/1970 15:00,Monday,Vickie,Normal,0
8706,2,Activity K,4/13/1970 15:00,Monday,Emily,Normal,0
9209,3,Activity AF,4/13/1970 15:00,Wednesday,Vickie,Normal,0
2701,2,Activity Y,4/13/1970 15:00,Friday,Carmella,Normal,0
9610,0,Activity A,4/13/1970 15:00,Wednesday,Gema,Normal,0
2794,2,Activity N,4/13/1970 15:00,Thursday,Rossie,Early,1
4208,0,Activity A,4/13/1970 15:00,Wednesday,Gema,Normal,0
948,5,Activity B,4/13/1970 15:00,Thursday,Anna,Normal,0
9513,4,Activity B,4/13/1970 15:00,Thursday,Keven,Normal,0
7593,1,Activity N,4/13/1970 15:00,Wednesday,Charles,Normal,0
9515,6,Activity B,4/13/1970 16:00,Wednesday,Anna,Early,1
6263,4,Activity Z,4/13/1970 16:00,Tuesday,Jack,Normal,0
4497,3,Activity AH,4/13/1970 16:00,Monday,Donald,Normal,0
7600,4,Activity O,4/13/1970 16:00,Wednesday,Anna,Normal,0
9957,4,Activity Z,4/13/1970 16:00,Friday,Ling,Normal,0
1260,0,Activity A,4/13/1970 17:00,Wednesday,Michaele,Normal,0
7593,2,Activity P,4/13/1970 17:00,Friday,Junior,Normal,0
9610,1,Activity C,4/13/1970 17:00,Friday,Della,Normal,0
2794,3,Activity AE,4/13/1970 17:00,Monday,Keven,Early,1
9209,4,Activity O,4/13/1970 17:00,Thursday,Anna,Normal,0
8706,3,Activity D,4/13/1970 17:00,Friday,Frances,Normal,0
3737,4,Activity O,4/13/1970 17:00,Tuesday,Lannie,Normal,0
4289,4,Activity B,4/13/1970 17:00,Wednesday,Anna,Normal,0
2701,3,Activity AD,4/13/1970 17:00,Tuesday,Shandi,Normal,0
4208,1,Activity C,4/13/1970 17:00,Friday,Vickie,Normal,0
9957,5,Activity O,4/13/1970 18:00,Wednesday,Sherell,Normal,0
4497,4,Activity O,4/13/1970 18:00,Tuesday,Craig,Normal,0
6263,5,Activity O,4/13/1970 18:00,Thursday,Craig,Normal,0
7600,5,Activity B,4/13/1970 18:00,Friday,Roseanne,Normal,0
1260,1,Activity N,4/13/1970 19:00,Monday,Elisha,Normal,0
8706,4,Activity B,4/13/1970 19:00,Thursday,Keven,Normal,0
2701,4,Activity Z,4/13/1970 19:00,Tuesday,Johnny,Normal,0
4208,2,Activity L,4/13/1970 19:00,Monday,Craig,Normal,0
3737,5,Activity B,4/13/1970 19:00,Thursday,Sherlene,Normal,0
9610,2,Activity K,4/13/1970 19:00,Tuesday,Emily,Normal,0
2794,4,Activity AF,4/13/1970 19:00,Wednesday,Vickie,Early,1
7593,3,Activity Q,4/13/1970 19:00,Friday,Carmella,Normal,0
9209,5,Activity B,4/13/1970 19:00,Friday,Roseanne,Normal,0
9957,6,Activity B,4/13/1970 20:00,Friday,Roseanne,Normal,0
6263,6,Activity B,4/13/1970 20:00,Friday,Sherlene,Normal,0
4497,5,Activity B,4/13/1970 20:00,Friday,Roseanne,Normal,0
1260,2,Activity Y,4/13/1970 21:00,Friday,Micheline,Normal,0
9610,3,Activity D,4/13/1970 21:00,Monday,Frances,Normal,0
2701,5,Activity O,4/13/1970 21:00,Thursday,Amanda,Normal,0
7593,4,Activity O,4/13/1970 21:00,Tuesday,Lannie,Normal,0
6731,0,Activity A,4/13/1970 21:00,Wednesday,Michaele,Normal,0
2794,5,Activity B,4/13/1970 21:00,Monday,Hugo,Early,1
4208,3,Activity D,4/13/1970 21:00,Monday,Steve,Normal,0
3531,0,Activity A,4/13/1970 21:00,Monday,Michaele,Normal,0
7662,0,Activity A,4/13/1970 21:00,Wednesday,Gema,Normal,0
7982,0,Activity A,4/13/1970 22:00,Wednesday,Gema,Normal,0
3944,0,Activity A,4/13/1970 22:00,Wednesday,Gema,Normal,0
2701,6,Activity B,4/13/1970 23:00,Monday,Hugo,Normal,0
4208,4,Activity B,4/13/1970 23:00,Friday,Roseanne,Normal,0
9610,4,Activity B,4/13/1970 23:00,Wednesday,Roy,Normal,0
6731,1,Activity N,4/13/1970 23:00,Wednesday,Charles,Normal,0
7593,5,Activity B,4/13/1970 23:00,Thursday,Sherlene,Normal,0
3531,1,Activity AE,4/13/1970 23:00,Thursday,Issac,SkipSequence,1
7662,1,Activity C,4/13/1970 23:00,Thursday,Ronald,Normal,0
1260,3,Activity AB,4/13/1970 23:00,Monday,Issac,Normal,0
7982,1,Activity C,4/14/1970 0:00,Thursday,Ronald,Normal,0
3944,1,Activity C,4/14/1970 0:00,Thursday,Ronald,Normal,0
1260,4,Activity Z,4/14/1970 1:00,Friday,Charles,Normal,0
9549,0,Activity A,4/14/1970 1:00,Wednesday,Gema,Normal,0
7985,0,Activity A,4/14/1970 1:00,Monday,Michaele,Normal,0
7662,2,Activity L,4/14/1970 1:00,Monday,Craig,Normal,0
1942,0,Activity A,4/14/1970 1:00,Monday,Michaele,Normal,0
3531,2,Activity AF,4/14/1970 1:00,Thursday,Vickie,SkipSequence,1
6731,2,Activity P,4/14/1970 1:00,Wednesday,Ling,Normal,0
4482,0,Activity A,4/14/1970 1:00,Monday,Michaele,Normal,0
7982,2,Activity L,4/14/1970 2:00,Tuesday,Tiffiny,Normal,0
1672,0,Activity A,4/14/1970 2:00,Wednesday,Gema,Normal,0
3944,2,Activity L,4/14/1970 2:00,Monday,Craig,Normal,0
3531,3,Activity O,4/14/1970 3:00,Friday,Junior,SkipSequence,1
1942,1,Activity N,4/14/1970 3:00,Monday,Rossie,Normal,0
7985,1,Activity Q,4/14/1970 3:00,Friday,Rossie,SkipSequence,1
4482,1,Activity N,4/14/1970 3:00,Friday,Lucy,Normal,0
7662,3,Activity D,4/14/1970 3:00,Thursday,Michaele,Normal,0
1260,5,Activity O,4/14/1970 3:00,Thursday,Sherell,Normal,0
9549,1,Activity C,4/14/1970 3:00,Monday,Vickie,Normal,0
6731,3,Activity Q,4/14/1970 3:00,Friday,Rossie,Normal,0
975,0,Activity A,4/14/1970 3:00,Monday,Michaele,Normal,0
3627,0,Activity A,4/14/1970 4:00,Monday,Michaele,Normal,0
7982,3,Activity D,4/14/1970 4:00,Friday,Frances,Normal,0
1672,1,Activity C,4/14/1970 4:00,Friday,Della,Normal,0
3944,3,Activity D,4/14/1970 4:00,Thursday,Michaele,Normal,0
9549,2,Activity L,4/14/1970 5:00,Monday,Craig,Normal,0
975,1,Activity N,4/14/1970 5:00,Wednesday,Charles,Normal,0
6731,4,Activity O,4/14/1970 5:00,Friday,Junior,Normal,0
7662,4,Activity B,4/14/1970 5:00,Tuesday,Roseanne,Normal,0
1942,2,Activity AE,4/14/1970 5:00,Monday,Keven,Normal,0
4482,2,Activity AE,4/14/1970 5:00,Monday,Issac,Normal,0
7985,2,Activity O,4/14/1970 5:00,Friday,Junior,SkipSequence,1
1260,6,Activity B,4/14/1970 5:00,Friday,Craig,Normal,0
3531,4,Activity B,4/14/1970 5:00,Tuesday,Roseanne,SkipSequence,1
7982,4,Activity B,4/14/1970 6:00,Wednesday,Roy,Normal,0
3944,4,Activity C,4/14/1970 6:00,Thursday,Ronald,Rework,1
1672,2,Activity K,4/14/1970 6:00,Monday,Emily,Normal,0
5266,0,Activity A,4/14/1970 6:00,Wednesday,Michaele,Normal,0
5618,0,Activity A,4/14/1970 6:00,Monday,Michaele,Normal,0
3627,1,Activity N,4/14/1970 6:00,Monday,Shandi,Normal,0
975,2,Activity P,4/14/1970 7:00,Wednesday,Ling,Normal,0
6731,5,Activity B,4/14/1970 7:00,Tuesday,Roseanne,Normal,0
4482,3,Activity AF,4/14/1970 7:00,Friday,Vickie,Normal,0
5764,0,Activity A,4/14/1970 7:00,Monday,Michaele,Normal,0
7985,3,Activity B,4/14/1970 7:00,Wednesday,Anna,SkipSequence,1
9549,3,Activity D,4/14/1970 7:00,Thursday,Sherlene,Normal,0
1942,3,Activity AF,4/14/1970 7:00,Friday,Vickie,Normal,0
